,Address,Baths,Beds,Bike Room,Building Class,Built Year,Cats Only - No Dogs,Cats and Dogs Allowed,Children's Playroom,City,Cold Storage,Community Recreation Facilities,Concierge,Crime,Deck,Doorman,Elevator,Full-time Doorman,Garage Parking,Garden,Green Building,Gym,Hot Tub,Interiors,Land Lease,Laundry in Building,Live-in Super,Media Room,NYC Storm Zone 1,NYC Storm Zone 2,NYC Storm Zone 3,NYC Storm Zone 4,NYC Storm Zone 5,NYC Storm Zone 6,Package Room,Parking Available,Part-time Doorman,Patio,Pets Allowed,Police,Price,Roof Deck,School District,SchoolScore,Smoke-free,Sqft,Storage Available,Stories,Swimming Pool,Units,Valet,Valet Parking,Virtual Doorman,Waterfront,Zipcode,latitude,longitude,std_crime,age,age_sq,Stories_sq,Stories_cubed,travel_minutes,travel_km,central_park_border_km,washington_sq_km,tompkins_sq_km,travel_minutes_grand_central,travel_km_grand_central,Borough,Sqft_sq
8499,30 West 63rd Street #31L,2.0,2.0,True,RM,1979,False,True,True, New York,False,True,False,933,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,7095,True,District 3,1.6122,False,1021.0,False,33,True,501,False,False,False,False,10023,40.7707681,-73.9817311,-0.748970867334,37,1369,1089,35937,24.72,11.567,0.152874952747,4.62982388832,4.92470460739,19.02,3.962,Manhattan,1042441.0
8500,30 West 63rd Street #3L,2.0,2.0,True,RM,1979,False,True,True, New York,False,True,False,933,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,7195,True,District 3,1.6122,False,1262.0,False,33,True,501,False,False,False,False,10023,40.7707681,-73.9817311,-0.748970867334,37,1369,1089,35937,24.72,11.567,0.152874952747,4.62982388832,4.92470460739,19.02,3.962,Manhattan,1592644.0
8501,30 West 63rd Street #6R,1.0,1.0,True,RM,1979,False,True,True, New York,False,True,False,933,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,3900,True,District 3,1.6122,False,700.0,False,33,True,501,False,False,False,False,10023,40.7707681,-73.9817311,-0.748970867334,37,1369,1089,35937,24.72,11.567,0.152874952747,4.62982388832,4.92470460739,19.02,3.962,Manhattan,490000.0
8502,30 West 63rd Street #9N,2.0,1.0,True,RM,1979,False,True,True, New York,False,True,False,933,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,9395,True,District 3,1.6122,False,1197.0,False,33,True,501,False,False,False,False,10023,40.7707681,-73.9817311,-0.748970867334,37,1369,1089,35937,24.72,11.567,0.152874952747,4.62982388832,4.92470460739,19.02,3.962,Manhattan,1432809.0
8503,317 West 76th Street #3F,1.0,1.0,,C1,1900,,,, New York,,,,933,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 20,2600,,District 3,1.6122,,620.0,,5,,9,,,,,10023,40.782941,-73.983293,-0.748970867334,116,13456,25,125,26.2,11.567,0.919572374569,5.90826501907,6.27781313358,21.55,6.68,Manhattan,384400.0
8504,317 West 76th Street #5F,3.0,2.0,,C1,1900,,,, New York,,,,933,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 20,5500,,District 3,1.6122,,1200.0,,5,,9,,,,,10023,40.782941,-73.983293,-0.748970867334,116,13456,25,125,26.2,11.567,0.919572374569,5.90826501907,6.27781313358,21.55,6.68,Manhattan,1440000.0
8518,1200 Nostrand Avenue #3A,2.0,3.0,,S2,1931,,,, Brooklyn,,,,1533,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 71,2550,,District 17,-0.5765,,1050.0,,3,,2,,,,,11225,40.6580849,-73.9506139,0.253969745136,85,7225,9,27,22.05,11.573,11.9638203934,9.00467199063,8.0326033392,35.38,19.942,Brooklyn,1102500.0
8520,250 East 73rd Street #16F,2.0,2.0,False,D6,1964,False,False,False, New York,False,False,False,1936,False,True,True,False,False,False,False,False,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 19,5495,False,District 2,1.7612,False,1300.0,False,21,False,141,False,False,False,False,10021,40.7694217,-73.9583465,0.927611523178,52,2704,441,9261,18.13,11.574,0.816897805689,5.41530911689,5.16879726755,16.92,3.498,Manhattan,1690000.0
8521,45 West 67th Street #10J,1.0,1.0,True,RM,1983,True,False,False, New York,False,False,True,933,False,False,True,True,False,False,False,False,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,3200,False,District 3,1.6122,False,769.0,True,32,False,173,True,False,False,False,10023,40.7741539,-73.9805813,-0.748970867334,33,1089,1024,32768,24.27,11.575,0.248945364994,5.01784132635,5.30164855683,19.67,4.172,Manhattan,591361.0
8522,45 West 67th Street #26C,1.0,1.0,True,RM,1983,True,False,False, New York,False,False,True,933,False,False,True,True,False,False,False,False,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,4000,False,District 3,1.6122,False,719.0,True,32,False,173,True,False,False,False,10023,40.7741539,-73.9805813,-0.748970867334,33,1089,1024,32768,24.27,11.575,0.248945364994,5.01784132635,5.30164855683,19.67,4.172,Manhattan,516961.0
8530,219 West 81st Street #12D,2.0,2.0,True,RM,1912,False,True,True, New York,True,False,False,933,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,Police Precinct 20,9000,True,District 3,1.6122,False,1494.0,True,12,False,114,False,False,False,False,10024,40.7851272,-73.9782096,-0.748970867334,104,10816,144,1728,26.18,11.581,0.660837728239,6.24467941225,6.52621298248,21.52,6.695,Manhattan,2232036.0
8534,400 East 90th Street #20A,1.0,1.0,True,RM,1999,False,True,True, New York,False,False,False,1936,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Police Precinct 19,2900,False,District 2,1.7612,False,648.0,False,23,False,128,False,False,False,False,10128,40.7791831,-73.9472423,0.927611523178,17,289,529,12167,15.45,11.582,1.10767727325,6.84678035929,6.54469609874,15.62,6.299,Manhattan,419904.0
8537,400 East 90th Street #10C,1.0,,True,RM,1999,False,True,True, New York,False,False,False,1936,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Police Precinct 19,2250,False,District 2,1.7612,False,500.0,False,23,False,128,False,False,False,False,10128,40.7791831,-73.9472423,0.927611523178,17,289,529,12167,15.45,11.582,1.10767727325,6.84678035929,6.54469609874,15.62,6.299,Manhattan,250000.0
8538,103 Freeman Street #1R,2.5,2.0,False,C1,2007,,,False, Brooklyn,False,False,False,959,False,,,,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False,False,False,,False,,Police Precinct 94,3095,False,District 14,0.2728,False,1700.0,False,4,False,8,False,False,False,False,11222,40.7343685,-73.9576163,-0.70551010746,9,81,16,64,22.18,11.583,3.58699026748,3.39989458192,2.22327954509,13.9,5.178,Brooklyn,2890000.0
8555,24-15 Queens Plaza North #11C,2.0,4.0,False,,1931,False,False,False, Long Island City,False,False,True,1948,False,True,True,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Police Precinct 114,6750,True,District 30,0.5954,False,2200.0,False,2,False,2,False,False,True,False,11101,40.7512065,-73.9403372,0.947670335427,85,7225,4,8,18.52,11.596,3.13036989463,5.33823486486,4.45248938874,16.12,4.77,Queens,4840000.0
8556,24-15 Queens Plaza North #3D,2.0,2.0,False,,1931,False,False,False, Long Island City,False,False,True,791,False,True,True,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Police Precinct 30,3500,True,District 14,0.2728,False,1060.0,False,2,False,2,False,False,True,False,11101,40.7512065,-73.9403372,-0.986333478951,85,7225,4,8,18.52,11.596,3.13036989463,5.33823486486,4.45248938874,16.12,4.77,Queens,1123600.0
8563,15 West 63rd Street #28B,4.5,4.0,True,RM,1999,False,True,True, New York,False,False,False,933,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,32500,False,District 3,1.6122,False,2905.0,False,40,False,51,False,False,False,False,10023,40.771124,-73.9808493,-0.748970867334,17,289,1600,64000,25.1,11.602,0.105899883925,4.68958981455,4.96483748446,18.2,3.823,Manhattan,8439025.0
8565,312 East 93rd Street #1D,1.5,3.0,False,C7,1925,,,False, New York,False,False,False,1936,False,,,,False,False,False,False,False,,,False,True,False,False,False,False,True,False,False,False,False,,False,,Police Precinct 19,3650,False,District 2,1.7612,False,900.0,False,6,False,27,False,False,False,False,10128,40.7817862,-73.9477661,0.927611523178,91,8281,36,216,15.87,11.606,0.928332665786,7.04907427484,6.78584860833,16.03,6.323,Manhattan,810000.0
8566,501 East 87th Street #20B,2.0,3.0,False,D7,1963,False,False,False, New York,False,False,False,1936,False,True,True,False,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,Police Precinct 19,9200,False,District 2,1.7612,False,1644.0,False,21,True,179,False,False,False,False,10128,40.7767098,-73.9461636,0.927611523178,53,2809,441,9261,14.82,11.609,1.32086409704,6.69252159286,6.34269855771,14.98,6.326,Manhattan,2702736.0
8567,501 East 87th Street #7F,2.0,2.0,False,D7,1963,False,False,False, New York,False,False,False,1936,False,True,True,False,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,Police Precinct 19,5500,False,District 2,1.7612,False,1250.0,False,21,True,179,False,False,False,False,10128,40.7767098,-73.9461636,0.927611523178,53,2809,441,9261,14.82,11.609,1.32086409704,6.69252159286,6.34269855771,14.98,6.326,Manhattan,1562500.0
8579,222 East 83rd Street TOWNHOUSE,7.0,6.0,,A4,1901,,,, New York,,,,1936,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 19,39000,,District 2,1.7612,,10500.0,,3,,1,,,,,10028,40.776261,-73.954552,0.927611523178,115,13225,9,27,19.25,11.632,0.726876920792,6.21553641153,5.99307862523,19.65,4.228,Manhattan,110250000.0
8580,267 Sumpter Street #3,1.5,4.0,,B1,1901,,,, Brooklyn,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 73,2700,,District 16,-0.8786,,1000.0,,3,,2,,,,,11233,40.68083,-73.914513,1.06300850586,115,13225,9,27,34.05,11.634,10.522051486,8.95366629331,7.61190760411,34.28,26.888,Brooklyn,1000000.0
8584,201 West 77th Street #2C,1.0,1.0,False,D6,1929,False,False,False, New York,False,False,False,933,False,True,True,False,False,False,False,False,False,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,3200,False,District 3,1.6122,False,800.0,False,16,False,127,False,False,False,False,10024,40.7821141,-73.979464,-0.748970867334,87,7569,256,4096,26.7,11.639,0.59242362232,5.89403571466,6.18774235917,22.05,6.752,Manhattan,640000.0
8585,201 West 77th Street #8A,1.0,1.0,False,D6,1929,False,False,False, New York,False,False,False,933,False,True,True,False,False,False,False,False,False,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,3300,False,District 3,1.6122,False,800.0,False,16,False,127,False,False,False,False,10024,40.7821141,-73.979464,-0.748970867334,87,7569,256,4096,26.7,11.639,0.59242362232,5.89403571466,6.18774235917,22.05,6.752,Manhattan,640000.0
8586,317 54th Street #2,1.0,2.0,False,B9,1901,,,False, Brooklyn,False,False,False,1188,False,,,,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,,Police Precinct 72,2100,False,District 20,0.8565,False,900.0,False,3,False,2,False,False,False,False,11220,40.6453414,-74.0164064,-0.322721107034,115,13225,9,27,18.85,11.639,13.7253214655,9.62892071218,9.46776954819,32.18,20.008,Brooklyn,810000.0
8590,1651 Summerfield Street #C1,1.0,3.0,,C2,1931,,,, Ridgewood,,,,1604,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 104,2450,,District 24,0.4247,,900.0,,3,,6,,,,,11385,40.695973,-73.901604,0.372651050945,85,7225,9,27,37.28,11.64,9.70980210085,8.98917526623,7.5712420663,30.8,12.278,Queens,810000.0
8597,43 West 61st Street #10F,2.0,2.0,True,RM,1930,False,True,False, New York,False,False,True,933,False,False,True,True,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,5996,False,District 3,1.6122,False,1180.0,False,27,False,94,False,False,False,False,10023,40.7704951,-73.9833032,-0.748970867334,86,7396,729,19683,24.47,11.646,0.254180192292,4.56391143564,4.89609494652,17.58,3.636,Manhattan,1392400.0
8598,43 West 61st Street #16H,1.0,1.0,True,RM,1930,False,True,False, New York,False,False,True,933,False,False,True,True,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,3895,False,District 3,1.6122,False,828.0,False,27,False,94,False,False,False,False,10023,40.7704951,-73.9833032,-0.748970867334,86,7396,729,19683,24.47,11.646,0.254180192292,4.56391143564,4.89609494652,17.58,3.636,Manhattan,685584.0
8599,43 West 61st Street #20H,1.0,1.0,True,RM,1930,False,True,False, New York,False,False,True,933,False,False,True,True,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,3745,False,District 3,1.6122,False,828.0,False,27,False,94,False,False,False,False,10023,40.7704951,-73.9833032,-0.748970867334,86,7396,729,19683,24.47,11.646,0.254180192292,4.56391143564,4.89609494652,17.58,3.636,Manhattan,685584.0
8600,43 West 61st Street #22H,1.0,1.0,True,RM,1930,False,True,False, New York,False,False,True,933,False,False,True,True,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,3500,False,District 3,1.6122,False,828.0,False,27,False,94,False,False,False,False,10023,40.7704951,-73.9833032,-0.748970867334,86,7396,729,19683,24.47,11.646,0.254180192292,4.56391143564,4.89609494652,17.58,3.636,Manhattan,685584.0
8601,43 West 61st Street #22J,2.0,1.0,True,RM,1930,False,True,False, New York,False,False,True,933,False,False,True,True,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,3750,False,District 3,1.6122,False,820.0,False,27,False,94,False,False,False,False,10023,40.7704951,-73.9833032,-0.748970867334,86,7396,729,19683,24.47,11.646,0.254180192292,4.56391143564,4.89609494652,17.58,3.636,Manhattan,672400.0
8602,118 East 83rd Street,5.0,5.0,,B1,1920,,,, New York,,,,1936,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 19,75000,,District 2,1.7612,,7200.0,,3,,2,,,,,10028,40.777621,-73.957796,0.927611523178,96,9216,9,27,19.73,11.649,0.414369446022,6.18559947964,6.03548108784,19.63,4.178,Manhattan,51840000.0
8603,2 Riverside Drive #2A,1.0,,False,D1,1963,,,False, New York,False,False,False,933,False,,,,False,False,False,False,False,,,False,True,False,False,False,False,False,False,False,False,False,,False,,Police Precinct 20,2100,False,District 3,1.6122,False,500.0,False,6,False,24,False,False,False,False,10023,40.7805271,-73.9853099,-0.748970867334,53,2809,36,216,26.17,11.65,0.939408457641,5.61216098097,6.01585969058,21.57,5.215,Manhattan,250000.0
8605,225 East 83rd Street #2E,1.0,3.0,,C7,1925,,,, New York,,,,1936,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 19,3250,,District 2,1.7612,,1100.0,,5,,12,,,,,10028,40.7765078,-73.9540575,0.927611523178,91,8281,25,125,19.37,11.655,0.750019414191,6.2622120565,6.0344709717,19.77,4.25,Manhattan,1210000.0
8611,517 73rd Street #2,1.0,2.0,,B1,1910,,,, Brooklyn,,,,943,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 68,2300,,District 20,0.8565,,1020.0,,2,,2,,,,,11209,40.6308795,-74.0213245,-0.732255190459,106,11236,4,8,18.48,11.658,15.3840875865,11.2824380092,11.1241361686,31.83,20.026,Brooklyn,1040400.0
8612,6808 Narrows Avenue #2ND,1.0,2.0,False,B2,1920,,,False, Brooklyn,False,False,False,943,False,,,,False,False,False,False,False,,,False,False,False,False,False,False,False,True,False,False,False,,False,,Police Precinct 68,2300,False,District 20,0.8565,False,1300.0,False,2,False,2,False,False,False,False,11220,40.638905,-74.033885,-0.732255190459,96,9216,4,8,14.87,11.658,14.8596376925,10.6622738998,10.6703710147,28.2,20.027,Brooklyn,1690000.0
8616,500 East 87th Street #1040,2.0,2.0,False,S2,1899,False,False,False, New York,False,False,False,1936,False,False,True,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 19,5400,False,District 2,1.7612,False,1250.0,False,3,False,2,False,False,False,False,10128,40.7763424,-73.9464916,0.927611523178,117,13689,9,27,15.47,11.663,1.31654713435,6.64351528494,6.29364909617,15.63,6.381,Manhattan,1562500.0
8617,500 East 87th Street #712,1.0,1.0,False,S2,1899,False,False,False, New York,False,False,False,1936,False,False,True,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 19,3000,False,District 2,1.7612,False,750.0,False,3,False,2,False,False,False,False,10128,40.7763424,-73.9464916,0.927611523178,117,13689,9,27,15.47,11.663,1.31654713435,6.64351528494,6.29364909617,15.63,6.381,Manhattan,562500.0
8621,995 Fifth Avenue #12S,5.0,5.0,True,D4,1926,False,True,False, New York,False,False,True,1936,False,False,True,True,False,False,False,True,False,Cetra/Ruddy,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 19,30000,False,District 2,1.7612,False,4357.0,False,17,False,37,False,False,False,False,10028,40.7780435,-73.9626853,0.927611523178,90,8100,289,4913,19.73,11.669,0.030861531009,6.01214650364,5.95492915331,19.75,4.26,Manhattan,18983449.0
8622,15 East 76th Street #PHA,2.0,2.0,,C5,1910,,,, New York,,,,1936,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 19,7200,,District 2,1.7612,,1200.0,,6,,4,,,,,10075,40.774811,-73.964007,0.927611523178,106,11236,36,216,19.5,11.67,0.107978774806,5.64515580008,5.57916869201,18.5,3.769,Manhattan,1440000.0
8623,239 53rd Street #3,1.0,2.0,False,B9,1920,,,False, Brooklyn,False,False,False,1188,False,,,,False,False,False,False,False,,,False,False,False,False,False,False,False,False,True,False,False,,False,,Police Precinct 72,2100,False,District 20,0.8565,False,912.0,False,2,False,2,False,False,False,False,11220,40.646953,-74.0174679,-0.322721107034,96,9216,4,8,18.15,11.671,13.577438129,9.46796061077,9.32637536074,31.5,20.039,Brooklyn,831744.0
8631,624 Marlborough Road #1,1.0,1.0,False,C1,1931,,,False, Brooklyn,False,False,False,1834,False,,,,False,False,False,False,False,,,False,False,False,False,False,False,False,False,True,False,False,,False,,Police Precinct 70,1650,False,District 22,0.5326,False,600.0,False,4,False,8,False,False,False,False,11226,40.6345219,-73.963442,0.757111619058,85,7225,16,64,20.98,11.675,14.451949235,11.0810787465,10.3221687918,34.32,20.043,Brooklyn,360000.0
8632,41-17 Crescent Street #10G,1.0,1.0,True,,2012,False,False,True, Long Island City,True,True,True,1948,True,True,True,False,True,False,False,True,False,Andres Escobar,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,Police Precinct 114,2695,False,District 30,0.5954,True,585.0,True,17,True,130,False,False,False,False,11101,40.75156,-73.939369,0.947670335427,4,16,289,4913,19.7,11.676,3.18259687232,5.42892981313,4.54107441372,17.28,4.849,Queens,342225.0
8633,41-17 Crescent Street #4C,1.0,1.0,True,,2012,False,False,True, Long Island City,True,True,True,791,True,True,True,False,True,False,False,True,False,Andres Escobar,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,Police Precinct 30,2850,False,District 14,0.2728,True,700.0,True,17,True,130,False,False,False,False,11101,40.75156,-73.939369,-0.986333478951,4,16,289,4913,19.7,11.676,3.18259687232,5.42892981313,4.54107441372,17.28,4.849,Queens,490000.0
8634,41-17 Crescent Street #8Q,1.0,1.0,True,,2012,False,False,True, Long Island City,True,True,True,1948,True,True,True,False,True,False,False,True,False,Andres Escobar,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,Police Precinct 114,3500,False,District 30,0.5954,True,1531.0,True,17,True,130,False,False,False,False,11101,40.75156,-73.939369,0.947670335427,4,16,289,4913,19.7,11.676,3.18259687232,5.42892981313,4.54107441372,17.28,4.849,Queens,2343961.0
8635,41-17 Crescent Street #PH1B,2.0,3.0,True,,2012,False,False,True, Long Island City,True,True,True,791,True,True,True,False,True,False,False,True,False,Andres Escobar,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,Police Precinct 30,5408,False,District 14,0.2728,True,1450.0,True,17,True,130,False,False,False,False,11101,40.75156,-73.939369,-0.986333478951,4,16,289,4913,19.7,11.676,3.18259687232,5.42892981313,4.54107441372,17.28,4.849,Queens,2102500.0
8636,41-17 Crescent Street #PH3F,2.0,2.0,True,,2012,False,False,True, Long Island City,True,True,True,791,True,True,True,False,True,False,False,True,False,Andres Escobar,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,Police Precinct 30,4125,False,District 14,0.2728,True,1054.0,True,17,True,130,False,False,False,False,11101,40.75156,-73.939369,-0.986333478951,4,16,289,4913,19.7,11.676,3.18259687232,5.42892981313,4.54107441372,17.28,4.849,Queens,1110916.0
8638,275 Linden Boulevard #E16,1.0,1.0,,D1,1930,,,, Brooklyn,,,,2306,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 67,1600,,District 17,-0.5765,,850.0,,6,,101,,,,,11226,40.653157,-73.948859,1.54609156753,86,7396,36,216,21.48,11.683,12.5277954783,9.56190204886,8.59834078667,34.83,20.052,Brooklyn,722500.0
8639,275 Linden Boulevard #F8,1.0,2.0,,D1,1930,,,, Brooklyn,,,,2306,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 67,2200,,District 17,-0.5765,,1000.0,,6,,101,,,,,11226,40.653157,-73.948859,1.54609156753,86,7396,36,216,21.48,11.683,12.5277954783,9.56190204886,8.59834078667,34.83,20.052,Brooklyn,1000000.0
8643,120 East 86th Street #4D,1.0,2.0,True,RM,1920,False,True,False, New York,False,False,False,1936,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 19,4200,False,District 2,1.7612,False,900.0,False,6,False,16,False,False,False,False,10028,40.7795808,-73.9563152,0.927611523178,96,9216,36,216,18.8,11.69,0.417130642076,6.4362360657,6.28260520139,19.2,4.285,Manhattan,810000.0
8644,47 East 74th Street #5F,1.0,1.0,,R1,1900,,,, New York,,,,1936,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 19,2850,,District 2,1.7612,,550.0,,5,,10,,,,,10021,40.7729135,-73.9634693,0.927611523178,116,13456,25,125,19.25,11.69,0.25116927543,5.4877373224,5.38936628386,16.73,3.467,Manhattan,302500.0
8645,47 East 74th Street #2F,1.0,,,R1,1900,,,, New York,,,,1936,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 19,2500,,District 2,1.7612,,500.0,,5,,10,,,,,10021,40.7729135,-73.9634693,0.927611523178,116,13456,25,125,19.25,11.69,0.25116927543,5.4877373224,5.38936628386,16.73,3.467,Manhattan,250000.0
8648,305 West 84th Street #1A,2.5,2.0,,C5,1900,,,, New York,,,,933,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 20,6000,,District 3,1.6122,,1950.0,,5,,8,,,,,10024,40.787961,-73.97917,-0.748970867334,116,13456,25,125,26.32,11.694,0.883737604862,6.52907206599,6.8375000979,21.67,6.808,Manhattan,3802500.0
8652,303 West 74th Street #5R,1.0,2.0,,C1,1900,,,, New York,,,,933,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 20,2850,,District 3,1.6122,,700.0,,5,,10,,,,,10023,40.7815058,-73.9839202,-0.748970867334,116,13456,25,125,26.57,11.698,0.889196508134,5.74145920104,6.11980986085,21.95,5.294,Manhattan,490000.0
8653,412 East 88th Street #5E,1.5,1.0,,C5,1920,,,, New York,,,,1936,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 19,2450,,District 2,1.7612,,750.0,,5,,10,,,,,10128,40.777664,-73.94779,0.927611523178,96,9216,25,125,15.78,11.7,1.14944320936,6.68622169006,6.37316654069,15.95,6.418,Manhattan,562500.0
8656,40 East 75th Street #4A,1.0,,,C5,1920,,,, New York,,,,1936,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 19,2900,,District 2,1.7612,,600.0,,5,,9,,,,,10021,40.7730974,-73.9634718,0.927611523178,96,9216,25,125,19.28,11.7,0.240119055288,5.50501364878,5.40887255595,16.77,3.477,Manhattan,360000.0
8661,38 East 75th Street #XX0,1.0,,False,C5,1925,,,False, New York,False,False,False,1936,False,,,,False,False,False,False,False,,,False,True,False,False,False,False,False,False,False,False,False,,False,,Police Precinct 19,3000,False,District 2,1.7612,False,650.0,False,4,False,9,False,False,False,False,10021,40.7731181,-73.9635154,0.927611523178,91,8281,16,64,19.32,11.704,0.235781681071,5.50504601948,5.41002488511,16.8,3.481,Manhattan,422500.0
8662,2000 Broadway #14E,1.0,1.0,True,RM,1987,False,True,True, New York,False,False,False,933,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,3400,False,District 3,1.6122,False,700.0,False,28,True,160,False,False,False,False,10023,40.7754867,-73.9814977,-0.748970867334,29,841,784,21952,24.82,11.705,0.387844770082,5.13880143736,5.44875092771,20.12,4.302,Manhattan,490000.0
8663,2000 Broadway #6F,1.0,1.0,True,RM,1987,False,True,True, New York,False,False,False,933,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,4000,False,District 3,1.6122,False,662.0,False,28,True,160,False,False,False,False,10023,40.7754867,-73.9814977,-0.748970867334,29,841,784,21952,24.82,11.705,0.387844770082,5.13880143736,5.44875092771,20.12,4.302,Manhattan,438244.0
8664,2000 Broadway #6I,1.0,1.0,True,RM,1987,False,True,True, New York,False,False,False,933,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,4500,False,District 3,1.6122,False,891.0,False,28,True,160,False,False,False,False,10023,40.7754867,-73.9814977,-0.748970867334,29,841,784,21952,24.82,11.705,0.387844770082,5.13880143736,5.44875092771,20.12,4.302,Manhattan,793881.0
8678,252 West 76th Street #10G,3.0,4.0,True,D9,1903,False,False,False, New York,False,False,False,933,False,False,True,False,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,Police Precinct 20,13329,False,District 3,1.6122,False,1732.0,True,11,False,61,False,False,False,False,10023,40.7820845,-73.9821329,-0.748970867334,113,12769,121,1331,26.82,11.716,0.787944266184,5.83633235643,6.1814600952,22.17,6.829,Manhattan,2999824.0
8679,252 West 76th Street #8G,3.0,3.0,True,D9,1903,False,False,False, New York,False,False,False,933,False,False,True,False,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,Police Precinct 20,13329,False,District 3,1.6122,False,1732.0,True,11,False,61,False,False,False,False,10023,40.7820845,-73.9821329,-0.748970867334,113,12769,121,1331,26.82,11.716,0.787944266184,5.83633235643,6.1814600952,22.17,6.829,Manhattan,2999824.0
8682,514 East 87th Street TOWNHOUSE,6.0,5.0,,A4,1899,,,, New York,,,,1936,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 19,21000,,District 2,1.7612,,4000.0,,4,,1,,,,,10128,40.7761013,-73.9458951,0.927611523178,117,13689,16,64,15.77,11.72,1.37356834856,6.65612313434,6.29417415864,15.92,6.438,Manhattan,16000000.0
